method,variant,noise_family,rate,energy,seed
Architect adversarial,mitigated,amplitude_damping,0.1,-0.013204948084834245,0
Architect adversarial,mitigated,coherent_overrotation,0.0,-1.1169989967540037,0
Architect adversarial,mitigated,coherent_overrotation,0.01,-1.116998996754003,0
Architect adversarial,mitigated,coherent_overrotation,0.02,-1.1169989967540028,0
Architect adversarial,mitigated,coherent_overrotation,0.05,-1.116998996754003,0
Architect adversarial,mitigated,coherent_overrotation,0.1,-1.1169989967540028,0
Architect adversarial,mitigated,readout,0.0,-1.1169989967540028,0
Architect adversarial,mitigated,readout,0.01,-1.1169989967540037,0
Architect adversarial,mitigated,readout,0.02,-1.1169989967540037,0
Architect adversarial,mitigated,readout,0.05,-0.447522917954741,0
Architect adversarial,mitigated,readout,0.1,-1.1373060357533997,0
Architect adversarial,untwirled,depolarizing,0.0,-1.1169989967540044,1
Architect adversarial,untwirled,depolarizing,0.01,-1.1169989967540044,1
Architect adversarial,untwirled,depolarizing,0.02,-1.1169989967540044,1
Architect adversarial,untwirled,depolarizing,0.05,-1.1169989967540044,1
Architect adversarial,untwirled,depolarizing,0.1,-1.1169989967540044,1
Architect adversarial,untwirled,amplitude_damping,0.0,-1.1169989967540044,1
Architect adversarial,untwirled,amplitude_damping,0.01,-0.3436843555801154,1
Architect adversarial,untwirled,amplitude_damping,0.02,-1.1169989967540044,1
Architect adversarial,untwirled,amplitude_damping,0.05,-1.116998996754004,1
Architect adversarial,untwirled,amplitude_damping,0.1,-0.34368435558011545,1
Architect adversarial,untwirled,coherent_overrotation,0.0,-1.1169989967540044,1
Architect adversarial,untwirled,coherent_overrotation,0.01,-1.116998996754004,1
Architect adversarial,untwirled,coherent_overrotation,0.02,-1.1169989967540042,1
Architect adversarial,untwirled,coherent_overrotation,0.05,-1.116998996754004,1
Architect adversarial,untwirled,coherent_overrotation,0.1,-1.1169989967540042,1
Architect adversarial,untwirled,readout,0.0,-1.1169989967540044,1
Architect adversarial,untwirled,readout,0.01,-1.1169989967540044,1
Architect adversarial,untwirled,readout,0.02,-1.1169989967540044,1
Architect adversarial,untwirled,readout,0.05,-1.1169989967540044,1
Architect adversarial,untwirled,readout,0.1,-0.5246155553643471,1
Architect adversarial,mitigated,depolarizing,0.0,-1.116998996754004,1
Architect adversarial,mitigated,depolarizing,0.01,-1.1169989967540035,1
Architect adversarial,mitigated,depolarizing,0.02,-0.8108376648868404,1
Architect adversarial,mitigated,depolarizing,0.05,-1.0182684231890604,1
Architect adversarial,mitigated,depolarizing,0.1,-0.9195378496241178,1
Architect adversarial,mitigated,amplitude_damping,0.0,-1.1169989967540037,1
Architect adversarial,mitigated,amplitude_damping,0.01,-1.116998996754004,1
Architect adversarial,mitigated,amplitude_damping,0.02,-1.1169989967540028,1
Architect adversarial,mitigated,amplitude_damping,0.05,-1.1169989967540024,1
Architect adversarial,mitigated,amplitude_damping,0.1,-1.1373060357533997,1
Architect adversarial,mitigated,coherent_overrotation,0.0,-1.1169989967540037,1
Architect adversarial,mitigated,coherent_overrotation,0.01,-1.1169989967540028,1
Architect adversarial,mitigated,coherent_overrotation,0.02,-1.1169989967540028,1
Architect adversarial,mitigated,coherent_overrotation,0.05,-1.1169989967540028,1
Architect adversarial,mitigated,coherent_overrotation,0.1,-1.1169989967540028,1
Architect adversarial,mitigated,readout,0.0,-1.116998996754004,1
Architect adversarial,mitigated,readout,0.01,-1.1373060357533997,1
Architect adversarial,mitigated,readout,0.02,-1.1373060357533997,1
Architect adversarial,mitigated,readout,0.05,-0.8592274496960408,1
Architect adversarial,mitigated,readout,0.1,-0.7220767024942324,1
Architect adversarial,untwirled,depolarizing,0.0,-1.1169989967540044,2
Architect adversarial,untwirled,depolarizing,0.01,-1.1169989967540044,2
Architect adversarial,untwirled,depolarizing,0.02,-1.1169989967540044,2
Architect adversarial,untwirled,depolarizing,0.05,-1.1169989967540044,2
Architect adversarial,untwirled,depolarizing,0.1,-0.44066274330878463,2
Architect adversarial,untwirled,amplitude_damping,0.0,-1.1169989967540044,2
Architect adversarial,untwirled,amplitude_damping,0.01,-1.1169989967540042,2
Architect adversarial,untwirled,amplitude_damping,0.02,-1.1169989967540044,2
Architect adversarial,untwirled,amplitude_damping,0.05,-1.1169989967540037,2
Architect adversarial,untwirled,amplitude_damping,0.1,-1.1169989967540044,2
Architect adversarial,untwirled,coherent_overrotation,0.0,-1.1169989967540044,2
Architect adversarial,untwirled,coherent_overrotation,0.01,-1.116998996754004,2
Architect adversarial,untwirled,coherent_overrotation,0.02,-1.1169989967540037,2
Architect adversarial,untwirled,coherent_overrotation,0.05,-1.116998996754004,2
Architect adversarial,untwirled,coherent_overrotation,0.1,-1.1169989967540037,2
Architect adversarial,untwirled,readout,0.0,-1.1169989967540044,2
Architect adversarial,untwirled,readout,0.01,-1.1169989967540044,2
Architect adversarial,untwirled,readout,0.02,-1.1169989967540044,2
Architect adversarial,untwirled,readout,0.05,-1.1169989967540044,2
Architect adversarial,untwirled,readout,0.1,-0.44066274330878463,2
Architect adversarial,mitigated,depolarizing,0.0,-1.0166295694707774,2
Architect adversarial,mitigated,depolarizing,0.01,0.14312577635384213,2
Architect adversarial,mitigated,depolarizing,0.02,0.018819852409720946,2
Architect adversarial,mitigated,depolarizing,0.05,0.29161108033281397,2
Architect adversarial,mitigated,depolarizing,0.1,-0.13169405682858357,2
Architect adversarial,mitigated,amplitude_damping,0.0,-0.07526738484155253,2
Architect adversarial,mitigated,amplitude_damping,0.01,0.47594390747603954,2
Architect adversarial,mitigated,amplitude_damping,0.02,0.01785498195837842,2
Architect adversarial,mitigated,amplitude_damping,0.05,-0.5237899473901801,2
Architect adversarial,mitigated,amplitude_damping,0.1,-0.6796840206159892,2
Architect adversarial,mitigated,coherent_overrotation,0.0,-0.11588688847569416,2
Architect adversarial,mitigated,coherent_overrotation,0.01,-0.2502823588071491,2
Architect adversarial,mitigated,coherent_overrotation,0.02,-1.0256573039437518,2
Architect adversarial,mitigated,coherent_overrotation,0.05,-0.21225252789443433,2
Architect adversarial,mitigated,coherent_overrotation,0.1,0.8945761215957028,2
Architect adversarial,mitigated,readout,0.0,0.30622408143053154,2
Architect adversarial,mitigated,readout,0.01,0.03683765445586869,2
Architect adversarial,mitigated,readout,0.02,-0.9415349708218153,2
Architect adversarial,mitigated,readout,0.05,-1.1373060357533997,2
Architect adversarial,mitigated,readout,0.1,-1.0418870514390157,2
Architect adversarial,untwirled,depolarizing,0.0,-1.1169989967540035,3
Architect adversarial,untwirled,depolarizing,0.01,-1.1169989967540042,3
Architect adversarial,untwirled,depolarizing,0.02,-1.116998996754004,3
Architect adversarial,untwirled,depolarizing,0.05,-1.1169989967540037,3
Architect adversarial,untwirled,depolarizing,0.1,-1.1169989967540042,3
Architect adversarial,untwirled,amplitude_damping,0.0,-1.1169989967540042,3
Architect adversarial,untwirled,amplitude_damping,0.01,-1.1169989967540042,3
Architect adversarial,untwirled,amplitude_damping,0.02,-1.1169989967540035,3
Architect adversarial,untwirled,amplitude_damping,0.05,-1.1169989967540037,3
Architect adversarial,untwirled,amplitude_damping,0.1,-1.1169989967540044,3
Architect adversarial,untwirled,coherent_overrotation,0.0,-1.1169989967540042,3
Architect adversarial,untwirled,coherent_overrotation,0.01,-1.116998996754004,3
Architect adversarial,untwirled,coherent_overrotation,0.02,-1.1169989967540037,3
Architect adversarial,untwirled,coherent_overrotation,0.05,-1.116998996754004,3
Architect adversarial,untwirled,coherent_overrotation,0.1,-1.116998996754004,3
Architect adversarial,untwirled,readout,0.0,-1.116998996754004,3
Architect adversarial,untwirled,readout,0.01,-1.116998996754004,3
Architect adversarial,untwirled,readout,0.02,-1.1169989967540035,3
Architect adversarial,untwirled,readout,0.05,-1.1169989967540035,3
Architect adversarial,untwirled,readout,0.1,-0.5246155553643467,3
Architect adversarial,mitigated,depolarizing,0.0,-1.1169989967540026,3
Architect adversarial,mitigated,depolarizing,0.01,-1.1169989967540024,3
Architect adversarial,mitigated,depolarizing,0.02,-0.44509506861783543,3
Architect adversarial,mitigated,depolarizing,0.05,-0.9848411383901433,3
Architect adversarial,mitigated,depolarizing,0.1,-0.6311278227673721,3
Architect adversarial,mitigated,amplitude_damping,0.0,-1.1169989967540035,3
Architect adversarial,mitigated,amplitude_damping,0.01,-1.1373060357533997,3
Architect adversarial,mitigated,amplitude_damping,0.02,-1.1373060357533997,3
Architect adversarial,mitigated,amplitude_damping,0.05,-1.1373060357533997,3
Architect adversarial,mitigated,amplitude_damping,0.1,0.13239815255979817,3
Architect adversarial,mitigated,coherent_overrotation,0.0,-1.1169989967540026,3
Architect adversarial,mitigated,coherent_overrotation,0.01,-1.116998996754003,3
Architect adversarial,mitigated,coherent_overrotation,0.02,-1.116998996754003,3
Architect adversarial,mitigated,coherent_overrotation,0.05,-1.1169989967540033,3
Architect adversarial,mitigated,coherent_overrotation,0.1,-1.116998996754003,3
Architect adversarial,mitigated,readout,0.0,-1.1169989967540028,3
Architect adversarial,mitigated,readout,0.01,-1.1373060357533997,3
Architect adversarial,mitigated,readout,0.02,-0.6341047357202468,3
Architect adversarial,mitigated,readout,0.05,-1.1373060357533997,3
Architect adversarial,mitigated,readout,0.1,-1.1373060357533997,3
Architect adversarial,untwirled,depolarizing,0.0,-1.1169989967540044,4
Architect adversarial,untwirled,depolarizing,0.01,-1.1169989967540044,4
Architect adversarial,untwirled,depolarizing,0.02,-1.1169989967540044,4
Architect adversarial,untwirled,depolarizing,0.05,-1.1169989967540044,4
Architect adversarial,untwirled,depolarizing,0.1,-1.1169989967540044,4
Architect adversarial,untwirled,amplitude_damping,0.0,-1.1169989967540044,4
Architect adversarial,untwirled,amplitude_damping,0.01,-1.1169989967540044,4
Architect adversarial,untwirled,amplitude_damping,0.02,-1.1169989967540044,4
Architect adversarial,untwirled,amplitude_damping,0.05,-1.116998996754004,4
Architect adversarial,untwirled,amplitude_damping,0.1,-1.1169989967540044,4
Architect adversarial,untwirled,coherent_overrotation,0.0,-1.1169989967540044,4
Architect adversarial,untwirled,coherent_overrotation,0.01,-1.116998996754004,4
Architect adversarial,untwirled,coherent_overrotation,0.02,-1.1169989967540037,4
Architect adversarial,untwirled,coherent_overrotation,0.05,-1.116998996754004,4
Architect adversarial,untwirled,coherent_overrotation,0.1,-1.116998996754004,4
Architect adversarial,untwirled,readout,0.0,-1.1169989967540044,4
Architect adversarial,untwirled,readout,0.01,-1.1169989967540044,4
Architect adversarial,untwirled,readout,0.02,-1.1169989967540044,4
Architect adversarial,untwirled,readout,0.05,-1.1169989967540044,4
Architect adversarial,untwirled,readout,0.1,-0.3436843555801154,4
Architect adversarial,mitigated,depolarizing,0.0,-0.6014559026380779,4
Architect adversarial,mitigated,depolarizing,0.01,-1.1373060357533997,4
Architect adversarial,mitigated,depolarizing,0.02,-0.24690478596171336,4
Architect adversarial,mitigated,depolarizing,0.05,-1.1373060357533997,4
Architect adversarial,mitigated,depolarizing,0.1,-1.1373060357533997,4
Architect adversarial,mitigated,amplitude_damping,0.0,-0.4725701291090968,4
Architect adversarial,mitigated,amplitude_damping,0.01,0.5585160591227564,4
Architect adversarial,mitigated,amplitude_damping,0.02,-0.8592274496960411,4
Architect adversarial,mitigated,amplitude_damping,0.05,0.13489091226258068,4
Architect adversarial,mitigated,amplitude_damping,0.1,-0.26148372936082587,4
Architect adversarial,mitigated,coherent_overrotation,0.0,-1.1373060357533997,4
Architect adversarial,mitigated,coherent_overrotation,0.01,-0.730341676167059,4
Architect adversarial,mitigated,coherent_overrotation,0.02,-0.7303416761670588,4
Architect adversarial,mitigated,coherent_overrotation,0.05,0.4296302855937747,4
Architect adversarial,mitigated,coherent_overrotation,0.1,-1.1373060357533997,4
Architect adversarial,mitigated,readout,0.0,-0.02146992175766122,4
Architect adversarial,mitigated,readout,0.01,-0.7303416761670589,4
Architect adversarial,mitigated,readout,0.02,-0.20809322426759488,4
Architect adversarial,mitigated,readout,0.05,-0.7303416761670597,4
Architect adversarial,mitigated,readout,0.1,-1.085108001608665,4
