run_idx,circuit_type,attack_mode,attacked_fidelity,gate_count
3,quantumnas,random_high_untwirled,0.6334813982248305,15
3,quantumnas,random_high_untwirled,0.6369097381830214,15
3,quantumnas,random_high_untwirled,0.687542051076889,15
3,quantumnas,random_high_untwirled,0.6853807270526885,15
3,quantumnas,random_high_untwirled,0.6061431318521499,15
3,quantumnas,random_high_untwirled,0.6436797529459,15
3,quantumnas,random_high_untwirled,0.6967179179191587,15
3,quantumnas,random_high_untwirled,0.6705922186374663,15
3,quantumnas,random_high_untwirled,0.6689476817846297,15
3,quantumnas,random_high_untwirled,0.6110949963331221,15
3,quantumnas,random_high_untwirled,0.57995967566967,15
3,quantumnas,random_high_untwirled,0.5826101303100585,15
3,quantumnas,random_high_untwirled,0.7456463873386383,15
3,quantumnas,random_high_untwirled,0.7218204736709593,15
3,quantumnas,random_high_untwirled,0.618151858448982,15
3,quantumnas,random_high_untwirled,0.670950099825859,15
3,quantumnas,random_high_untwirled,0.7094680368900297,15
3,quantumnas,random_high_untwirled,0.675787881016731,15
3,quantumnas,random_high_untwirled,0.6624988466501235,15
3,quantumnas,random_high_untwirled,0.6625553816556929,15
3,quantumnas,random_high_untwirled,0.5740260779857634,15
3,quantumnas,random_high_untwirled,0.683822989463806,15
4,vanilla,random_high_untwirled,0.7829762995243071,10
4,vanilla,random_high_untwirled,0.6862532794475554,10
4,vanilla,random_high_untwirled,0.6649647057056425,10
4,vanilla,random_high_untwirled,0.8213843703269957,10
4,vanilla,random_high_untwirled,0.7754586935043335,10
4,vanilla,random_high_untwirled,0.7059944570064544,10
4,vanilla,random_high_untwirled,0.6760347187519071,10
4,vanilla,random_high_untwirled,0.7357878088951109,10
4,vanilla,random_high_untwirled,0.8317736387252807,10
4,vanilla,random_high_untwirled,0.7466510236263274,10
4,vanilla,random_high_untwirled,0.7800909280776975,10
4,vanilla,random_high_untwirled,0.7506441473960875,10
4,vanilla,random_high_untwirled,0.6603448092937468,10
4,vanilla,random_high_untwirled,0.7584690153598784,10
4,vanilla,random_high_untwirled,0.6900395154953002,10
4,vanilla,random_high_untwirled,0.7352783977985381,10
4,vanilla,random_high_untwirled,0.7553418576717374,10
4,vanilla,random_high_untwirled,0.7356150746345519,10
4,vanilla,random_high_untwirled,0.7275563478469849,10
4,vanilla,random_high_untwirled,0.8371844291687011,10
4,vanilla,random_high_untwirled,0.7666672766208648,10
4,vanilla,random_high_untwirled,0.7707829177379607,10
4,vanilla,random_high_untwirled,0.6843484640121459,10
4,vanilla,random_high_untwirled,0.7365684509277343,10
4,vanilla,random_high_untwirled,0.7998016774654386,10
4,vanilla,random_high_untwirled,0.7564830183982848,10
4,vanilla,random_high_untwirled,0.7759997844696044,10
4,vanilla,random_high_untwirled,0.7397115528583526,10
4,vanilla,random_high_untwirled,0.7880925536155698,10
4,vanilla,random_high_untwirled,0.7706038951873778,10
4,vanilla,random_high_untwirled,0.6908057928085326,10
4,vanilla,random_high_untwirled,0.7471100091934203,10
4,robust,random_high_untwirled,0.9171200096607206,6
4,robust,random_high_untwirled,0.7902552336454389,6
4,robust,random_high_untwirled,0.7363166809082029,6
4,robust,random_high_untwirled,0.860639303922653,6
4,robust,random_high_untwirled,0.8186268508434295,6
4,robust,random_high_untwirled,0.8961683809757232,6
4,robust,random_high_untwirled,0.8869965672492979,6
4,robust,random_high_untwirled,0.8268965184688566,6
4,robust,random_high_untwirled,0.8192806839942931,6
4,robust,random_high_untwirled,0.8720933198928832,6
4,robust,random_high_untwirled,0.8278296291828154,6
4,robust,random_high_untwirled,0.8095824420452117,6
4,robust,random_high_untwirled,0.8177928924560546,6
4,robust,random_high_untwirled,0.8299670219421384,6
4,robust,random_high_untwirled,0.783456891775131,6
4,robust,random_high_untwirled,0.8005151748657225,6
4,robust,random_high_untwirled,0.8960474133491515,6
4,robust,random_high_untwirled,0.8054451048374174,6
4,robust,random_high_untwirled,0.896047443151474,6
4,robust,random_high_untwirled,0.8123715519905089,6
4,robust,random_high_untwirled,0.8721989691257476,6
4,robust,random_high_untwirled,0.8341003060340879,6
4,robust,random_high_untwirled,0.8053723573684691,6
4,robust,random_high_untwirled,0.8005151748657225,6
4,robust,random_high_untwirled,0.7662473917007445,6
4,robust,random_high_untwirled,0.8491461277008057,6
4,robust,random_high_untwirled,0.7536720186471938,6
4,robust,random_high_untwirled,0.8278296291828154,6
4,robust,random_high_untwirled,0.7858044803142545,6
4,robust,random_high_untwirled,0.8192481696605681,6
4,robust,random_high_untwirled,0.8051608800888059,6
4,robust,random_high_untwirled,0.7970826923847198,6
4,quantumnas,random_high_untwirled,0.6184454709291457,15
4,quantumnas,random_high_untwirled,0.6146164238452909,15
4,quantumnas,random_high_untwirled,0.6470494121313094,15
4,quantumnas,random_high_untwirled,0.6738230586051941,15
4,quantumnas,random_high_untwirled,0.7691387832164764,15
4,quantumnas,random_high_untwirled,0.6876910328865049,15
4,quantumnas,random_high_untwirled,0.6021971255540847,15
4,quantumnas,random_high_untwirled,0.7423840314149854,15
4,quantumnas,random_high_untwirled,0.6536010950803754,15
4,quantumnas,random_high_untwirled,0.6042739748954772,15
4,quantumnas,random_high_untwirled,0.664358392357826,15
4,quantumnas,random_high_untwirled,0.7218778580427169,15
4,quantumnas,random_high_untwirled,0.6177687495946883,15
4,quantumnas,random_high_untwirled,0.6410085558891295,15
4,quantumnas,random_high_untwirled,0.6730087399482725,15
4,quantumnas,random_high_untwirled,0.7041598707437515,15
4,quantumnas,random_high_untwirled,0.6680012345314024,15
4,quantumnas,random_high_untwirled,0.7801391482353208,15
4,quantumnas,random_high_untwirled,0.7138573229312895,15
4,quantumnas,random_high_untwirled,0.6596126407384871,15
4,quantumnas,random_high_untwirled,0.7408457845449445,15
4,quantumnas,random_high_untwirled,0.6987615078687666,15
4,quantumnas,random_high_untwirled,0.6393921226263045,15
4,quantumnas,random_high_untwirled,0.5837831646203994,15
4,quantumnas,random_high_untwirled,0.7448627650737761,15
4,quantumnas,random_high_untwirled,0.6418253779411315,15
4,quantumnas,random_high_untwirled,0.6349752247333526,15
4,quantumnas,random_high_untwirled,0.7402687966823576,15
4,quantumnas,random_high_untwirled,0.6578336656093597,15
4,quantumnas,random_high_untwirled,0.6990931034088134,15
4,quantumnas,random_high_untwirled,0.6687058359384536,15
4,quantumnas,random_high_untwirled,0.6982597708702086,15
